Name,Technique,Rule Type,Severity,Source
UAC Bypass Attempt via Windows Directory Masquerading,"T1036, T1036.005, T1548, T1548.002",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_uac_bypass_mock_windir.toml)
UAC Bypass Attempt with IEditionUpgradeManager Elevated COM Interface,"T1548, T1548.002, T1559, T1559.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_uac_bypass_com_clipup.toml)
UAC Bypass via DiskCleanup Scheduled Task Hijack,"T1053, T1053.005, T1548, T1548.002",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_uac_bypass_diskcleanup_hijack.toml)
UAC Bypass via ICMLuaUtil Elevated COM Interface,"T1548, T1548.002, T1559, T1559.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_uac_bypass_com_interface_icmluautil.toml)
UAC Bypass via Windows Firewall Snap-In Hijack,"T1218, T1218.014, T1548, T1548.002",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_uac_bypass_winfw_mmc_hijack.toml)
UID Elevation from Previously Unknown Executable,"T1014, T1574, T1574.013",New Terms,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/privilege_escalation_uid_elevation_from_unknown_executable.toml)
Unauthorized Access to an Okta Application,T1078,Custom Query,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/okta/initial_access_okta_user_attempted_unauthorized_access.toml)
Unauthorized Scope for Public App OAuth2 Token Grant with Client Credentials,"T1550, T1550.001",New Terms,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/okta/defense_evasion_first_occurence_public_app_client_credential_token_exchange.toml)
Uncommon Registry Persistence Change,"T1112, T1546, T1546.002, T1547, T1547.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_registry_uncommon.toml)
Unsigned BITS Service Client Process,"T1036, T1036.001, T1197",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/defense_evasion_unsigned_bits_client.toml)
Unsigned DLL Loaded by a Trusted Process,"T1574, T1574.001",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/defense_evasion_dll_hijack.toml)
Unsigned DLL Loaded by Svchost,"T1036, T1036.001, T1543, T1543.003, T1569, T1569.002",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_service_dll_unsigned.toml)
Unsigned DLL Side-Loading from a Suspicious Folder,"T1036, T1036.001, T1574, T1574.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_unsigned_dll_loaded_from_suspdir.toml)
Untrusted Driver Loaded,"T1036, T1036.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_untrusted_driver_loaded.toml)
Unusual Base64 Encoding/Decoding Activity,"T1027, T1059, T1059.004, T1140, T1204, T1204.002",ES|QL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_base64_decoding_activity.toml)
Unusual Child Process from a System Virtual Process,T1055,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_unusual_system_vp_child_program.toml)
Unusual Child Processes of RunDLL32,"T1218, T1218.011",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_rundll32_no_arguments.toml)
Unusual Executable File Creation by a System Critical Process,"T1203, T1211",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_system_critical_proc_abnormal_file_activity.toml)
Unusual File Creation - Alternate Data Stream,"T1564, T1564.004",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_unusual_ads_file_creation.toml)
Unusual Interactive Shell Launched from System User,"T1564, T1564.002",New Terms,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_interactive_shell_from_system_user.toml)
Unusual Kill Signal,T1014,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_unsual_kill_signal.toml)
Unusual LD_PRELOAD/LD_LIBRARY_PATH Command Line Arguments,"T1574, T1574.006",New Terms,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_ld_preload_cmdline.toml)
Unusual Linux Network Activity,"T1041, T1055, T1071",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/ml/ml_linux_anomalous_network_activity.toml)
Unusual Login via System User,"T1098, T1098.004, T1564, T1564.002",New Terms,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_ssh_via_backdoored_system_user.toml)
Unusual Network Activity from a Windows System Binary,"T1036, T1036.005, T1127, T1127.001, T1218.005",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_network_connection_from_windows_binary.toml)
Unusual Network Connection via DllHost,T1218,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_unusual_network_connection_via_dllhost.toml)
Unusual Network Connection via RunDLL32,"T1071, T1071.001, T1218, T1218.011",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_unusual_network_connection_via_rundll32.toml)
Unusual Persistence via Services Registry,"T1112, T1543, T1543.003",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_services_registry.toml)
Unusual Preload Environment Variable Process Execution,"T1574, T1574.006",New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_unusual_preload_env_vars.toml)
Unusual Process Execution on WBEM Path,T1036,EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/defense_evasion_unusual_process_path_wbem.toml)
Unusual Process Execution Path - Alternate Data Stream,"T1564, T1564.004",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_unusual_dir_ads.toml)
Unusual Process Extension,"T1036, T1036.008",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/defense_evasion_unusual_process_extension.toml)
Unusual Process Modifying GenAI Configuration File,"T1554, T1556",New Terms,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/defense_evasion_genai_config_modification.toml)
Unusual Process Network Connection,T1127,EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_unusual_process_network_connection.toml)
Unusual Process Spawned by a Host,T1218,Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/problemchild/defense_evasion_ml_rare_process_for_a_host.toml)
Unusual Process Spawned by a Parent Process,T1036,Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/problemchild/defense_evasion_ml_rare_process_for_a_parent_process.toml)
Unusual Process Spawned by a User,T1036,Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/problemchild/defense_evasion_ml_rare_process_for_a_user.toml)
Unusual Service Host Child Process - Childless Service,"T1055, T1055.012",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_unusual_svchost_childproc_childless.toml)
Unusual Sudo Activity,T1548,Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/ml/privilege_escalation_ml_linux_anomalous_sudo_activity.toml)
Unusual Windows Network Activity,"T1041, T1055, T1071",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/ml/ml_windows_anomalous_network_activity.toml)
User Detected with Suspicious Windows Process(es),T1036,Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/problemchild/defense_evasion_ml_suspicious_windows_process_cluster_from_user.toml)
WDAC Policy File by an Unusual Process,T1562,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_wdac_policy_by_unusual_process.toml)
WebServer Access Logs Deleted,T1070,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/defense_evasion_deleting_websvr_access_logs.toml)
Werfault ReflectDebugger Persistence,"T1112, T1546",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_werfault_reflectdebugger.toml)
Windows CryptoAPI Spoofing Vulnerability (CVE-2020-0601 - CurveBall),"T1553, T1553.002",Custom Query,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_cve_2020_0601.toml)
Windows Defender Disabled via Registry Modification,"T1112, T1562, T1562.001, T1562.006",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_defender_disabled_via_registry.toml)
Windows Defender Exclusions Added via PowerShell,"T1059, T1059.001, T1562, T1562.001, T1562.006",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_defender_exclusion_via_powershell.toml)
Windows Event Logs Cleared,"T1070, T1070.001",Custom Query,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_clearing_windows_security_logs.toml)
Windows Firewall Disabled via PowerShell,"T1059, T1059.001, T1562, T1562.004",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_powershell_windows_firewall_disabled.toml)
Windows Installer with Suspicious Properties,"T1218, T1218.007",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/defense_evasion_msiexec_installsource_archive_file.toml)
Windows Sandbox with Sensitive Configuration,"T1564, T1564.006",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_run_virt_windowssandbox.toml)
Windows Subsystem for Linux Distribution Installed,"T1112, T1202",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_wsl_registry_modification.toml)
Windows Subsystem for Linux Enabled via Dism Utility,T1202,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_wsl_enabled_via_dism.toml)
WRITEDAC Access on Active Directory Object,"T1222, T1222.001",Custom Query,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/defense_evasion_write_dac_access.toml)
Yum Package Manager Plugin File Creation,"T1543, T1546, T1546.016, T1574",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_yum_package_manager_plugin_file_creation.toml)
