Name,Technique,Rule Type,Severity,Source,Guide
Suspicious Execution via Scheduled Task,"T1053, T1053.005",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_suspicious_scheduled_task_runtime.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-suspicious-scheduled-task-runtime.md)
Suspicious Execution via Windows Subsystem for Linux,"T1059, T1059.004, T1202",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_wsl_bash_exec.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/defense-evasion-wsl-bash-exec.md)
Suspicious Execution with NodeJS,"T1059, T1059.007",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/execution_nodejs_susp_patterns.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-nodejs-susp-patterns.md)
Suspicious Explorer Child Process,"T1059, T1059.001, T1059.003, T1059.005, T1218, T1566, T1566.001, T1566.002",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/initial_access_via_explorer_suspicious_child_parent_args.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/initial-access-via-explorer-suspicious-child-parent-args.md)
Suspicious File Made Executable via Chmod Inside A Container,"T1059, T1222, T1222.002",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_file_made_executable_via_chmod_inside_container.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-file-made-executable-via-chmod-inside-container.md)
Suspicious Image Load (taskschd.dll) from MS Office,"T1053, T1053.005",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_suspicious_image_load_scheduled_task_ms_office.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-suspicious-image-load-scheduled-task-ms-office.md)
Suspicious Installer Package Spawns Network Event,"T1059, T1059.007, T1071, T1071.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/execution_installer_package_spawned_network_event.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-installer-package-spawned-network-event.md)
Suspicious Inter-Process Communication via Outlook,"T1114, T1114.001, T1559, T1559.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/collection_email_outlook_mailbox_via_com.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/collection-email-outlook-mailbox-via-com.md)
Suspicious Interpreter Execution Detected via Defend for Containers,"T1059, T1059.004, T1059.006, T1059.011, T1071, T1071.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/cloud_defend/execution_suspicious_interactive_interpreter_command_execution.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-suspicious-interactive-interpreter-command-execution.md)
Suspicious JetBrains TeamCity Child Process,"T1059, T1059.001, T1059.003, T1190",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/initial_access_exploit_jetbrains_teamcity.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/initial-access-exploit-jetbrains-teamcity.md)
Suspicious Mining Process Creation Event,"T1059, T1059.004",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_suspicious_mining_process_creation_events.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-suspicious-mining-process-creation-events.md)
Suspicious MS Office Child Process,"T1059, T1059.001, T1059.003, T1218, T1566, T1566.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/initial_access_suspicious_ms_office_child_process.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/initial-access-suspicious-ms-office-child-process.md)
Suspicious MS Outlook Child Process,"T1059, T1059.001, T1059.003, T1218, T1566, T1566.001",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/initial_access_suspicious_ms_outlook_child_process.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/initial-access-suspicious-ms-outlook-child-process.md)
Suspicious Named Pipe Creation,"T1059, T1059.004, T1071",New Terms,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_suspicious_mkfifo_execution.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-suspicious-mkfifo-execution.md)
Suspicious Path Invocation from Command Line,"T1059, T1059.004, T1564",New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_unusual_path_invocation_from_command_line.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-unusual-path-invocation-from-command-line.md)
Suspicious PDF Reader Child Process,"T1203, T1566, T1566.001",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/execution_suspicious_pdf_reader.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-suspicious-pdf-reader.md)
Suspicious Portable Executable Encoded in Powershell Script,"T1055, T1059, T1059.001",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/execution_posh_portable_executable.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-posh-portable-executable.md)
Suspicious PowerShell Engine ImageLoad,"T1059, T1059.001",New Terms,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/execution_suspicious_powershell_imgload.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-suspicious-powershell-imgload.md)
Suspicious Powershell Script,"T1059, T1059.001",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/ml/execution_ml_windows_anomalous_script.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-ml-windows-anomalous-script.md)
Suspicious Process Access via Direct System Call,"T1055, T1106",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_suspicious_process_access_direct_syscall.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/defense-evasion-suspicious-process-access-direct-syscall.md)
Suspicious Process Execution Detected via Defend for Containers,"T1059, T1059.004, T1071, T1620",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/cloud_defend/defense_evasion_interactive_process_execution_from_suspicious_directory.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/defense-evasion-interactive-process-execution-from-suspicious-directory.md)
Suspicious Process Execution via Renamed PsExec Executable,"T1036, T1036.003, T1569, T1569.002",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/execution_suspicious_psexesvc.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-suspicious-psexesvc.md)
Suspicious SolarWinds Child Process,"T1106, T1195, T1195.002",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/execution_apt_solarwinds_backdoor_unusual_child_processes.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-apt-solarwinds-backdoor-unusual-child-processes.md)
Suspicious System Commands Executed by Previously Unknown Executable,"T1059, T1059.004",New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_suspicious_executable_running_system_commands.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-suspicious-executable-running-system-commands.md)
Suspicious Windows Command Shell Arguments,"T1059, T1059.003",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/execution_windows_cmd_shell_susp_args.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-windows-cmd-shell-susp-args.md)
Suspicious Windows Powershell Arguments,"T1059, T1059.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/execution_windows_powershell_susp_args.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-windows-powershell-susp-args.md)
Suspicious WMI Image Load from MS Office,T1047,EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/execution_suspicious_image_load_wmi_ms_office.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-suspicious-image-load-wmi-ms-office.md)
Suspicious WMIC XSL Script Execution,"T1047, T1220",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_suspicious_wmi_script.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/defense-evasion-suspicious-wmi-script.md)
Suspicious Zoom Child Process,"T1036, T1055, T1203",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_suspicious_zoom_child_process.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/defense-evasion-suspicious-zoom-child-process.md)
Svchost spawning Cmd,T1059,New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/execution_command_shell_started_by_svchost.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-command-shell-started-by-svchost.md)
System Binary Path File Permission Modification,T1059,EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_system_binary_file_permission_change.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-system-binary-file-permission-change.md)
System Information Discovery via Windows Command Shell,"T1059, T1059.003, T1082, T1083",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/discovery_files_dir_systeminfo_via_cmd.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/discovery-files-dir-systeminfo-via-cmd.md)
System Path File Creation and Execution Detected via Defend for Containers,"T1059, T1059.004, T1071",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/cloud_defend/execution_interactive_file_creation_in_system_binary_locations.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-interactive-file-creation-in-system-binary-locations.md)
System Shells via Services,"T1059, T1059.001, T1059.003, T1543, T1543.003",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_system_shells_via_services.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-system-shells-via-services.md)
Tampering with RUNNER_TRACKING_ID in GitHub Actions Runners,"T1059, T1195, T1195.001, T1562, T1562.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/execution_via_github_runner_with_runner_tracking_id_tampering_via_env_vars.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-via-github-runner-with-runner-tracking-id-tampering-via-env-vars.md)
Temporarily Scheduled Task Creation,"T1053, T1053.005",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_temp_scheduled_task.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-temp-scheduled-task.md)
Tool Installation Detected via Defend for Containers,T1072,EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/cloud_defend/execution_tool_installation.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-tool-installation.md)
UAC Bypass Attempt via Elevated COM Internet Explorer Add-On Installer,"T1548, T1548.002, T1559, T1559.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_uac_bypass_com_ieinstal.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privilege-escalation-uac-bypass-com-ieinstal.md)
UAC Bypass Attempt with IEditionUpgradeManager Elevated COM Interface,"T1548, T1548.002, T1559, T1559.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_uac_bypass_com_clipup.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privilege-escalation-uac-bypass-com-clipup.md)
UAC Bypass via DiskCleanup Scheduled Task Hijack,"T1053, T1053.005, T1548, T1548.002",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_uac_bypass_diskcleanup_hijack.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privilege-escalation-uac-bypass-diskcleanup-hijack.md)
UAC Bypass via ICMLuaUtil Elevated COM Interface,"T1548, T1548.002, T1559, T1559.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_uac_bypass_com_interface_icmluautil.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privilege-escalation-uac-bypass-com-interface-icmluautil.md)
Uncommon Destination Port Connection by Web Server,"T1059, T1059.004, T1071, T1505, T1505.003",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_web_server_sus_destination_port.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-web-server-sus-destination-port.md)
Unix Socket Connection,T1559,EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_unix_socket_communication.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-unix-socket-communication.md)
Unknown Execution of Binary with RWX Memory Region,"T1059, T1059.004",New Terms,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_unknown_rwx_mem_region_binary_executed.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-unknown-rwx-mem-region-binary-executed.md)
Unsigned DLL Loaded by Svchost,"T1036, T1036.001, T1543, T1543.003, T1569, T1569.002",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_service_dll_unsigned.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-service-dll-unsigned.md)
Unusual Base64 Encoding/Decoding Activity,"T1027, T1059, T1059.004, T1140, T1204, T1204.002",ES|QL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_base64_decoding_activity.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/defense-evasion-base64-decoding-activity.md)
Unusual Command Execution from Web Server Parent,"T1059, T1059.004, T1071, T1505, T1505.003",ES|QL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_web_server_sus_command_execution.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-web-server-sus-command-execution.md)
Unusual D-Bus Daemon Child Process,"T1059, T1059.004, T1543",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_dbus_unsual_daemon_parent_execution.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-dbus-unsual-daemon-parent-execution.md)
Unusual Executable File Creation by a System Critical Process,"T1203, T1211",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_system_critical_proc_abnormal_file_activity.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/defense-evasion-system-critical-proc-abnormal-file-activity.md)
Unusual Execution from Kernel Thread (kthreadd) Parent,"T1059, T1059.004",New Terms,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_unusual_kthreadd_execution.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-unusual-kthreadd-execution.md)
Unusual Execution via Microsoft Common Console File,"T1204, T1204.002, T1566, T1566.001, T1566.002",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/execution_initial_access_via_msc_file.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-initial-access-via-msc-file.md)
Unusual File Creation by Web Server,"T1059, T1059.004, T1071, T1505, T1505.003",ES|QL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/persistence_web_server_sus_file_creation.toml),
Unusual Library Load via Python,"T1059, T1059.006",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/execution_unusual_library_load_via_python.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-unusual-library-load-via-python.md)
Unusual Parent Process for cmd.exe,T1059,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/execution_command_shell_started_by_unusual_process.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-command-shell-started-by-unusual-process.md)
Unusual Pkexec Execution,"T1059, T1543",New Terms,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_unusual_pkexec_execution.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-unusual-pkexec-execution.md)
Unusual Process Spawned from Web Server Parent,"T1059, T1059.004, T1071, T1505, T1505.003",ES|QL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_web_server_sus_child_spawned.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-web-server-sus-child-spawned.md)
Unusual Web Server Command Execution,"T1059, T1059.004, T1071, T1505, T1505.003",New Terms,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_web_server_unusual_command_execution.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-web-server-unusual-command-execution.md)
Unusual Windows Path Activity,"T1204, T1204.002, T1543, T1543.003",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/ml/persistence_ml_windows_anomalous_path_activity.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-ml-windows-anomalous-path-activity.md)
Veeam Backup Library Loaded by Unusual Process,"T1003, T1059, T1059.001, T1555",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/credential_access_veeam_backup_dll_imageload.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/credential-access-veeam-backup-dll-imageload.md)
Volume Shadow Copy Deletion via PowerShell,"T1059, T1059.001, T1490",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/impact_volume_shadow_copy_deletion_via_powershell.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/impact-volume-shadow-copy-deletion-via-powershell.md)
Volume Shadow Copy Deletion via WMIC,"T1047, T1490",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/impact_volume_shadow_copy_deletion_via_wmic.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/impact-volume-shadow-copy-deletion-via-wmic.md)
Web Server Child Shell Spawn Detected via Defend for Containers,"T1059, T1059.004, T1071, T1505, T1505.003",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/cloud_defend/persistence_suspicious_webserver_child_process_execution.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-suspicious-webserver-child-process-execution.md)
Web Server Potential Command Injection Request,"T1059, T1059.004, T1071, T1505, T1505.003, T1595, T1595.002, T1595.003",ES|QL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/persistence_web_server_potential_command_injection.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-web-server-potential-command-injection.md)
Web Server Potential SQL Injection Request,"T1059, T1059.004, T1071, T1505, T1595, T1595.002, T1595.003",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/persistence_web_server_potential_sql_injection.toml),
Web Server Spawned via Python,"T1059, T1059.006, T1570",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_python_webserver_spawned.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-python-webserver-spawned.md)
Web Shell Detection: Script Process Child of Common Web Processes,"T1047, T1059, T1059.001, T1059.003, T1059.005, T1190, T1505, T1505.003",New Terms,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_webshell_detection.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-webshell-detection.md)
Windows Defender Exclusions Added via PowerShell,"T1059, T1059.001, T1562, T1562.001, T1562.006",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_defender_exclusion_via_powershell.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/defense-evasion-defender-exclusion-via-powershell.md)
Windows Firewall Disabled via PowerShell,"T1059, T1059.001, T1562, T1562.004",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_powershell_windows_firewall_disabled.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/defense-evasion-powershell-windows-firewall-disabled.md)
Windows Script Executing PowerShell,"T1059, T1059.001, T1059.005, T1566, T1566.001",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/initial_access_script_executing_powershell.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/initial-access-script-executing-powershell.md)
Windows Script Execution from Archive,"T1059, T1059.005, T1059.007",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/execution_scripts_archive_file.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-scripts-archive-file.md)
Windows Script Interpreter Executing Process via WMI,"T1047, T1059, T1059.005, T1566, T1566.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/initial_access_scripts_process_started_via_wmi.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/initial-access-scripts-process-started-via-wmi.md)
Windows Server Update Service Spawning Suspicious Processes,"T1059, T1059.001, T1059.003, T1190",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/initial_access_suspicious_windows_server_update_svc.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/initial-access-suspicious-windows-server-update-svc.md)
WMI Incoming Lateral Movement,"T1021, T1047",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/lateral_movement_incoming_wmi.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/lateral-movement-incoming-wmi.md)
WMI WBEMTEST Utility Execution,T1047,EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/execution_wmi_wbemtest.toml),
WMIC Remote Command,"T1021, T1021.006, T1047",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/lateral_movement_wmic_remote.toml),
WPS Office Exploitation via DLL Hijack,"T1189, T1203",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/execution_initial_access_wps_dll_exploit.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-initial-access-wps-dll-exploit.md)
