Name,Technique,Rule Type,Severity,Source
Suspicious Interpreter Execution Detected via Defend for Containers,"T1059, T1059.004, T1059.006, T1059.011, T1071, T1071.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/cloud_defend/execution_suspicious_interactive_interpreter_command_execution.toml)
Suspicious JetBrains TeamCity Child Process,"T1059, T1059.001, T1059.003, T1190",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/initial_access_exploit_jetbrains_teamcity.toml)
Suspicious Kerberos Authentication Ticket Request,"T1550, T1550.003, T1558, T1558.003",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/lateral_movement_credential_access_kerberos_correlation.toml)
Suspicious Kernel Feature Activity,"T1082, T1553, T1562, T1562.006",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_sysctl_kernel_feature_activity.toml)
Suspicious Kworker UID Elevation,"T1014, T1574, T1574.013",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/privilege_escalation_kworker_uid_elevation.toml)
Suspicious LSASS Access via MalSecLogon,"T1003, T1003.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/credential_access_lsass_handle_via_malseclogon.toml)
Suspicious Lsass Process Access,"T1003, T1003.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/credential_access_suspicious_lsass_access_generic.toml)
Suspicious macOS MS Office Child Process,"T1566, T1566.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/initial_access_suspicious_mac_ms_office_child_process.toml)
Suspicious Managed Code Hosting Process,T1055,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_suspicious_managedcode_host_process.toml)
Suspicious Memory grep Activity,T1057,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/discovery_suspicious_memory_grep_activity.toml)
Suspicious Microsoft Antimalware Service Execution,"T1574, T1574.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_execution_windefend_unusual_path.toml)
Suspicious Microsoft Diagnostics Wizard Execution,T1218,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_proxy_execution_via_msdt.toml)
Suspicious Microsoft HTML Application Child Process,"T1218, T1218.005",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_mshta_susp_child.toml)
Suspicious Mining Process Creation Event,"T1059, T1059.004",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_suspicious_mining_process_creation_events.toml)
Suspicious Modprobe File Event,T1082,New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/discovery_linux_modprobe_enumeration.toml)
Suspicious Module Loaded by LSASS,"T1003, T1003.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/credential_access_lsass_loaded_susp_dll.toml)
Suspicious MS Office Child Process,"T1059, T1059.001, T1059.003, T1218, T1566, T1566.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/initial_access_suspicious_ms_office_child_process.toml)
Suspicious MS Outlook Child Process,"T1059, T1059.001, T1059.003, T1218, T1566, T1566.001",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/initial_access_suspicious_ms_outlook_child_process.toml)
Suspicious Named Pipe Creation,"T1059, T1059.004, T1071",New Terms,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_suspicious_mkfifo_execution.toml)
Suspicious Network Activity to the Internet by Previously Unknown Executable,T1071,New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/command_and_control_suspicious_network_activity_from_unknown_executable.toml)
Suspicious Network Connection via systemd,"T1543, T1543.002, T1574",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_systemd_netcon.toml)
Suspicious Network Tool Launch Detected via Defend for Containers,"T1046, T1105, T1595",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/cloud_defend/discovery_suspicious_network_tool_launched_inside_a_container.toml)
Suspicious Network Tool Launched Inside A Container,"T1046, T1105, T1595",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/discovery_suspicious_network_tool_launched_inside_container.toml)
Suspicious Outbound Network Connection via Unsigned Binary,T1571,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/command_and_control_suspicious_outbound_network_via_unsigned_binary.toml)
Suspicious Outlook Child Process,"T1036, T1036.001, T1036.005, T1055, T1554",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/defense_evasion_outlook_suspicious_child.toml)
Suspicious Passwd File Event Action,T1068,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/privilege_escalation_suspicious_passwd_file_write.toml)
Suspicious Path Invocation from Command Line,"T1059, T1059.004, T1564",New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_unusual_path_invocation_from_command_line.toml)
Suspicious Path Mounted,T1564,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_suspicious_path_mounted.toml)
Suspicious pbpaste High Volume Activity,T1056,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/credential_access_high_volume_of_pbpaste.toml)
Suspicious PDF Reader Child Process,"T1203, T1566, T1566.001",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/execution_suspicious_pdf_reader.toml)
Suspicious Portable Executable Encoded in Powershell Script,"T1055, T1059, T1059.001",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/execution_posh_portable_executable.toml)
Suspicious PowerShell Engine ImageLoad,"T1059, T1059.001",New Terms,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/execution_suspicious_powershell_imgload.toml)
Suspicious Powershell Script,"T1059, T1059.001",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/ml/execution_ml_windows_anomalous_script.toml)
Suspicious Print Spooler File Deletion,T1068,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_printspooler_suspicious_file_deletion.toml)
Suspicious Print Spooler Point and Print DLL,T1068,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_printspooler_registry_copyfiles.toml)
Suspicious Print Spooler SPL File Created,T1068,EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_printspooler_suspicious_spl_file.toml)
Suspicious Proc Pseudo File System Enumeration,"T1057, T1082",Threshold,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/discovery_suspicious_proc_enumeration.toml)
Suspicious Process Access via Direct System Call,"T1055, T1106",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_suspicious_process_access_direct_syscall.toml)
Suspicious Process Creation CallTrace,T1055,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_suspicious_process_creation_calltrace.toml)
Suspicious Process Execution Detected via Defend for Containers,"T1059, T1059.004, T1071, T1620",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/cloud_defend/defense_evasion_interactive_process_execution_from_suspicious_directory.toml)
Suspicious Process Execution via Renamed PsExec Executable,"T1036, T1036.003, T1569, T1569.002",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/execution_suspicious_psexesvc.toml)
Suspicious rc.local Error Message,"T1037, T1037.004",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_rc_local_error_via_syslog.toml)
Suspicious RDP ActiveX Client Loaded,"T1021, T1021.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/lateral_movement_suspicious_rdp_client_imageload.toml)
Suspicious React Server Child Process,T1190,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/initial_access_execution_susp_react_serv_child.toml)
Suspicious Remote Registry Access via SeBackupPrivilege,"T1003, T1003.002, T1003.004, T1021",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/credential_access_suspicious_winreg_access_via_sebackup_priv.toml)
Suspicious Renaming of ESXI Files,"T1036, T1036.003",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_rename_esxi_files.toml)
Suspicious ScreenConnect Client Child Process,T1219,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/command_and_control_screenconnect_childproc.toml)
Suspicious Script Object Execution,"T1218, T1218.010",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_suspicious_scrobj_load.toml)
Suspicious SeIncreaseBasePriorityPrivilege Use,T1134,Custom Query,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_thread_cpu_priority_hijack.toml)
Suspicious Service was Installed in the System,"T1543, T1543.003",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_service_windows_service_winlog.toml)
Suspicious SIP Check by macOS Application,"T1082, T1497, T1497.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/discovery_suspicious_sip_check.toml)
Suspicious SolarWinds Child Process,"T1106, T1195, T1195.002",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/execution_apt_solarwinds_backdoor_unusual_child_processes.toml)
Suspicious SolarWinds Web Help Desk Java Module Load or Child Process,T1190,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/initial_access_potential_webhelpdesk_exploit.toml)
Suspicious Startup Shell Folder Modification,"T1112, T1547, T1547.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_evasion_registry_startup_shell_folder_modified.toml)
Suspicious StartupItem Plist Creation,"T1037, T1037.005",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/persistence_startup_item_plist_creation.toml)
Suspicious Symbolic Link Created,"T1003, T1003.008, T1548",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/privilege_escalation_linux_suspicious_symbolic_link.toml)
Suspicious Sysctl File Event,T1082,New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/discovery_linux_sysctl_enumeration.toml)
Suspicious System Commands Executed by Previously Unknown Executable,"T1059, T1059.004",New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_suspicious_executable_running_system_commands.toml)
Suspicious TCC Access Granted for User Folders,"T1005, T1548, T1548.006",ES|QL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/defense_evasion_suspicious_tcc_access_granted.toml)
Suspicious Termination of ESXI Process,T1489,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/impact_esxi_process_kill.toml)
Suspicious Troubleshooting Pack Cabinet Execution,T1218,EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/defense_evasion_msdt_suspicious_diagcab.toml)
Suspicious Usage of bpf_probe_write_user Helper,"T1014, T1547, T1547.006",Custom Query,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_bpf_probe_write_user.toml)
Suspicious Utility Launched via ProxyChains,T1572,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/command_and_control_linux_suspicious_proxychains_activity.toml)
Suspicious Web Browser Sensitive File Access,"T1539, T1555, T1555.003",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/credential_access_suspicious_web_browser_sensitive_file_access.toml)
Suspicious WerFault Child Process,"T1036, T1546, T1546.012",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_masquerading_suspicious_werfault_childproc.toml)
Suspicious which Enumeration,T1082,EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/discovery_suspicious_which_command_execution.toml)
Suspicious Windows Command Shell Arguments,"T1059, T1059.003",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/execution_windows_cmd_shell_susp_args.toml)
Suspicious WMI Event Subscription Created,"T1546, T1546.003",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_sysmon_wmi_event_subscription.toml)
Suspicious WMI Image Load from MS Office,T1047,EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/execution_suspicious_image_load_wmi_ms_office.toml)
Suspicious WMIC XSL Script Execution,"T1047, T1220",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_suspicious_wmi_script.toml)
Suspicious Zoom Child Process,"T1036, T1055, T1203",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_suspicious_zoom_child_process.toml)
Svchost spawning Cmd,T1059,New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/execution_command_shell_started_by_svchost.toml)
Symbolic Link to Shadow Copy Created,"T1003, T1003.002, T1003.003",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/credential_access_symbolic_link_to_shadow_copy_created.toml)
System and Network Configuration Check,"T1016, T1082",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/discovery_system_and_network_configuration_check.toml)
System Binary Moved or Copied,"T1036, T1036.003, T1564",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_binary_copied_to_suspicious_directory.toml)
System Binary Path File Permission Modification,T1059,EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_system_binary_file_permission_change.toml)
System Binary Symlink to Suspicious Location,"T1202, T1564, T1574",New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_symlink_binary_to_writable_dir.toml)
System File Ownership Change,"T1222, T1222.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_modify_ownership_os_files.toml)
System Hosts File Access,T1018,EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/discovery_hosts_file_access.toml)
System Information Discovery via dmidecode from Parent Shell,T1082,EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/discovery_dmidecode_system_discovery.toml)
System Information Discovery via Windows Command Shell,"T1059, T1059.003, T1082, T1083",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/discovery_files_dir_systeminfo_via_cmd.toml)
System Log File Deletion,"T1070, T1070.002",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_log_files_deleted.toml)
System Network Connections Discovery,T1049,New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/discovery_system_network_connections.toml)
System Owner/User Discovery Linux,"T1033, T1069",New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/discovery_linux_system_owner_user_discovery.toml)
System Path File Creation and Execution Detected via Defend for Containers,"T1059, T1059.004, T1071",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/cloud_defend/execution_interactive_file_creation_in_system_binary_locations.toml)
System Public IP Discovery via DNS Query,"T1016, T1071, T1071.004",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/discovery_host_public_ip_address_lookup.toml)
System Service Discovery through built-in Windows Utilities,T1007,EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/discovery_system_service_discovery.toml)
System Shells via Services,"T1059, T1059.001, T1059.003, T1543, T1543.003",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_system_shells_via_services.toml)
System Time Discovery,T1124,EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/discovery_system_time_discovery.toml)
System V Init Script Created,T1037,EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_init_d_file_creation.toml)
Systemd Generator Created,"T1543, T1543.002",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_systemd_generator_creation.toml)
Systemd Service Created,"T1543, T1543.002",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_systemd_service_creation.toml)
Systemd Service Started by Unusual Parent Process,"T1543, T1543.002",New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_systemd_service_started.toml)
Systemd Shell Execution During Boot,"T1543, T1543.002",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_systemd_shell_execution.toml)
Systemd Timer Created,"T1053, T1053.006",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_systemd_scheduled_timer_created.toml)
Systemd-udevd Rule File Creation,"T1037, T1546",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_udev_rule_creation.toml)
SystemKey Access via Command Line,"T1555, T1555.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/credential_access_systemkey_dumping.toml)
Tainted Kernel Module Load,"T1014, T1547, T1547.006",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_tainted_kernel_module_load.toml)
Tainted Out-Of-Tree Kernel Module Load,"T1014, T1547, T1547.006",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_tainted_kernel_module_out_of_tree_load.toml)
Tampering of Shell Command-Line History,"T1070, T1070.003",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/defense_evasion_deletion_of_bash_command_line_history.toml)
Tampering with RUNNER_TRACKING_ID in GitHub Actions Runners,"T1059, T1195, T1195.001, T1562, T1562.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/execution_via_github_runner_with_runner_tracking_id_tampering_via_env_vars.toml)
TCC Bypass via Mounted APFS Snapshot Access,T1006,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/defense_evasion_tcc_bypass_mounted_apfs_access.toml)
Telnet Authentication Bypass via User Environment Variable,"T1190, T1210",EQL,Critical,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/initial_access_telnet_auth_bypass_envar_auditd.toml)
Temporarily Scheduled Task Creation,"T1053, T1053.005",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_temp_scheduled_task.toml)
Third-party Backup Files Deleted via Unexpected Process,"T1485, T1490",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/impact_backup_file_deletion.toml)
Threat Intel Email Indicator Match,,Indicator Match,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/threat_intel/threat_intel_indicator_match_email.toml)
Threat Intel Hash Indicator Match,,Indicator Match,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/threat_intel/threat_intel_indicator_match_hash.toml)
Threat Intel IP Address Indicator Match,,Indicator Match,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/threat_intel/threat_intel_indicator_match_address.toml)
Threat Intel URL Indicator Match,,Indicator Match,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/threat_intel/threat_intel_indicator_match_url.toml)
Threat Intel Windows Registry Indicator Match,,Indicator Match,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/threat_intel/threat_intel_indicator_match_registry.toml)
Timestomping using Touch Command,"T1070, T1070.006",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/defense_evasion_timestomp_touch.toml)
Trap Signals Execution,"T1546, T1546.005",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/privilege_escalation_trap_execution.toml)
Tunneling and/or Port Forwarding Detected via Defend for Containers,T1572,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/cloud_defend/command_and_control_tunneling_and_port_forwarding.toml)
UAC Bypass Attempt via Elevated COM Internet Explorer Add-On Installer,"T1548, T1548.002, T1559, T1559.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_uac_bypass_com_ieinstal.toml)
UAC Bypass Attempt via Privileged IFileOperation COM Interface,"T1548, T1548.002, T1574, T1574.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_uac_bypass_dll_sideloading.toml)
UAC Bypass Attempt via Windows Directory Masquerading,"T1036, T1036.005, T1548, T1548.002",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_uac_bypass_mock_windir.toml)
UAC Bypass Attempt with IEditionUpgradeManager Elevated COM Interface,"T1548, T1548.002, T1559, T1559.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_uac_bypass_com_clipup.toml)
UAC Bypass via DiskCleanup Scheduled Task Hijack,"T1053, T1053.005, T1548, T1548.002",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_uac_bypass_diskcleanup_hijack.toml)
UAC Bypass via ICMLuaUtil Elevated COM Interface,"T1548, T1548.002, T1559, T1559.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_uac_bypass_com_interface_icmluautil.toml)
UAC Bypass via Windows Firewall Snap-In Hijack,"T1218, T1218.014, T1548, T1548.002",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_uac_bypass_winfw_mmc_hijack.toml)
UID Elevation from Previously Unknown Executable,"T1014, T1574, T1574.013",New Terms,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/privilege_escalation_uid_elevation_from_unknown_executable.toml)
Unauthorized Access to an Okta Application,T1078,Custom Query,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/okta/initial_access_okta_user_attempted_unauthorized_access.toml)
Unauthorized Scope for Public App OAuth2 Token Grant with Client Credentials,"T1550, T1550.001",New Terms,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/okta/defense_evasion_first_occurence_public_app_client_credential_token_exchange.toml)
Uncommon Destination Port Connection by Web Server,"T1059, T1059.004, T1071, T1505, T1505.003",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_web_server_sus_destination_port.toml)
Uncommon Registry Persistence Change,"T1112, T1546, T1546.002, T1547, T1547.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_registry_uncommon.toml)
Unexpected Child Process of macOS Screensaver Engine,"T1546, T1546.002",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/persistence_screensaver_engine_unexpected_child_process.toml)
Unix Socket Connection,T1559,EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_unix_socket_communication.toml)
Unknown Execution of Binary with RWX Memory Region,"T1059, T1059.004",New Terms,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_unknown_rwx_mem_region_binary_executed.toml)
Unsigned BITS Service Client Process,"T1036, T1036.001, T1197",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/defense_evasion_unsigned_bits_client.toml)
Unsigned DLL Loaded by a Trusted Process,"T1574, T1574.001",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/defense_evasion_dll_hijack.toml)
Unsigned DLL loaded by DNS Service,T1068,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_dns_serverlevelplugindll.toml)
Unsigned DLL Loaded by Svchost,"T1036, T1036.001, T1543, T1543.003, T1569, T1569.002",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_service_dll_unsigned.toml)
Unsigned DLL Side-Loading from a Suspicious Folder,"T1036, T1036.001, T1574, T1574.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_unsigned_dll_loaded_from_suspdir.toml)
Untrusted DLL Loaded by Azure AD Sync Service,T1003,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/credential_access_imageload_azureadconnectauthsvc.toml)
Untrusted Driver Loaded,"T1036, T1036.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_untrusted_driver_loaded.toml)
Unusual AWS Command for a User,"T1021, T1021.007, T1041, T1078, T1078.004",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/aws/ml_cloudtrail_rare_method_by_user.toml)
Unusual AWS S3 Object Encryption with SSE-C,T1486,New Terms,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/aws/impact_s3_unusual_object_encryption_with_sse_c.toml)
Unusual Azure Activity Logs Event for a User,"T1021, T1021.007, T1041, T1078, T1078.004",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/azure/ml_azure_rare_method_by_user.toml)
Unusual Base64 Encoding/Decoding Activity,"T1027, T1059, T1059.004, T1140, T1204, T1204.002",ES|QL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_base64_decoding_activity.toml)
Unusual Child Process from a System Virtual Process,T1055,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_unusual_system_vp_child_program.toml)
Unusual Child Process of dns.exe,T1210,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/lateral_movement_unusual_dns_service_children.toml)
Unusual Child Processes of RunDLL32,"T1218, T1218.011",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_rundll32_no_arguments.toml)
Unusual City For a GCP Event,"T1078, T1078.004",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/gcp/ml_gcp_rare_method_by_city.toml)
Unusual City For an AWS Command,"T1078, T1078.004",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/aws/ml_cloudtrail_rare_method_by_city.toml)
